document,case,expected_answered,actual_answered,decision_state,decision_passed,case_passed,metric,score,threshold,metric_passed,reason
wikipedia_55372796_kalvin_orsi,kalvin_orsi_height_weight,False,False,NN,True,False,Faithfulness,1.0,0.7,True,"The score is 1.00 because there are no contradictions, indicating that the actual output aligns perfectly with the retrieval context."
wikipedia_36612982_1991_92_reading_f_c_season,1991_92_reading_fc_season_finish,True,True,AA,True,False,ContextualRelevancy,0.2,0.7,False,"The score is 0.20 because, despite the relevant statement indicating that 'Reading F.C. competed in the Football League Third Division and they finished in 12th place in the league,' the majority of the context focuses on management, cup competitions, and sponsorship, which do not address the league position directly."
wikipedia_36612982_1991_92_reading_f_c_season,1991_92_reading_fc_season_finish,True,True,AA,True,False,AnswerRelevancy,1.0,0.7,True,The score is 1.00 because the response directly addressed the question about Reading F.C.'s league position without any irrelevant statements.
wikipedia_36612982_1991_92_reading_f_c_season,1991_92_reading_fc_season_finish,True,True,AA,True,False,Correctness,1.0,0.7,True,"The actual output matches the expected output exactly, demonstrating complete factual accuracy and the presence of all essential information. There are no discrepancies or missing details."
wikipedia_36612982_1991_92_reading_f_c_season,1991_92_reading_fc_season_finish,True,True,AA,True,False,Faithfulness,1.0,0.7,True,"The score is 1.00 because there are no contradictions, indicating that the actual output perfectly aligns with the retrieval context."
wikipedia_36612982_1991_92_reading_f_c_season,1991_92_reading_fc_season_top_scorer,False,False,NN,True,False,ContextualRelevancy,0.0,0.7,False,"The score is 0.00 because there are no relevant statements in the retrieval context that address the top scorer for Reading F.C. during the 1991–92 season, as all provided reasons highlight the lack of pertinent information."
wikipedia_36612982_1991_92_reading_f_c_season,1991_92_reading_fc_season_top_scorer,False,False,NN,True,False,AnswerRelevancy,0.0,0.7,False,"The score is 0.00 because the output explicitly states that the information about the top scorer is not provided, making it irrelevant to the question."
wikipedia_36612982_1991_92_reading_f_c_season,1991_92_reading_fc_season_top_scorer,False,False,NN,True,False,Correctness,1.0,0.7,True,"The actual output perfectly matches the expected output, demonstrating complete factual accuracy and the presence of all essential information. There are no contradictions or inaccuracies present."
wikipedia_36612982_1991_92_reading_f_c_season,1991_92_reading_fc_season_top_scorer,False,False,NN,True,False,Faithfulness,1.0,0.7,True,"The score is 1.00 because there are no contradictions, indicating that the actual output perfectly aligns with the retrieval context."
wikipedia_36612982_1991_92_reading_f_c_season,1991_92_reading_fc_season_team_kit,True,True,AA,True,False,ContextualRelevancy,0.25,0.7,False,"The score is 0.25 because, while the relevant statement notes that 'Reading's kit for the 1991–92 was manufactured by Matchwinner', the majority of the context focuses on competitions and team performance, which do not address the question about the kit manufacturer."
wikipedia_36612982_1991_92_reading_f_c_season,1991_92_reading_fc_season_team_kit,True,True,AA,True,False,AnswerRelevancy,1.0,0.7,True,The score is 1.00 because the response directly addressed the question about the manufacturer of Reading's kit during the 1991–92 season without any irrelevant statements.
wikipedia_36612982_1991_92_reading_f_c_season,1991_92_reading_fc_season_team_kit,True,True,AA,True,False,Correctness,0.8414911392405717,0.7,True,"The actual output correctly identifies the manufacturer, Matchwinner, which aligns with the expected output. However, it includes additional context about the season, which, while not necessary, does not detract from the accuracy. There are no contradictions or missing information, but the extra detail could be seen as superfluous."
wikipedia_36612982_1991_92_reading_f_c_season,1991_92_reading_fc_season_team_kit,True,True,AA,True,False,Faithfulness,1.0,0.7,True,"The score is 1.00 because there are no contradictions, indicating that the actual output perfectly aligns with the retrieval context."
wikipedia_36612982_1991_92_reading_f_c_season,1991_92_reading_fc_season_player_awards,False,False,NN,True,False,ContextualRelevancy,0.0,0.7,False,"The score is 0.00 because there is no relevant information in the retrieval context regarding the awards received by Reading F.C. players, as all statements focus on competitions and management without mentioning any awards."
wikipedia_36612982_1991_92_reading_f_c_season,1991_92_reading_fc_season_player_awards,False,False,NN,True,False,AnswerRelevancy,0.0,0.7,False,"The score is 0.00 because the output explicitly states that it does not provide information about the awards, which is irrelevant to the input question."
wikipedia_36612982_1991_92_reading_f_c_season,1991_92_reading_fc_season_player_awards,False,False,NN,True,False,Correctness,1.0,0.7,True,"The actual output perfectly matches the expected output, demonstrating complete factual accuracy and the presence of all essential information without any discrepancies."
wikipedia_36612982_1991_92_reading_f_c_season,1991_92_reading_fc_season_player_awards,False,False,NN,True,False,Faithfulness,1.0,0.7,True,"The score is 1.00 because there are no contradictions, indicating that the actual output perfectly aligns with the retrieval context."
wikipedia_75731737_jas_hammonds,jas_hammonds_award,True,True,AA,True,False,ContextualRelevancy,0.2857142857142857,0.7,False,"The score is 0.29 because while there are relevant statements like 'best known for their Coretta Scott King Award-winning debut We Deserve Monuments' and '2023 Coretta Scott King-John Steptoe Award for New Talent Winner', the majority of the context discusses unrelated fellowships and themes, making it largely irrelevant."
wikipedia_75731737_jas_hammonds,jas_hammonds_award,True,True,AA,True,False,AnswerRelevancy,1.0,0.7,True,The score is 1.00 because the response directly addresses the question about the award Jas Hammonds won for their debut book without any irrelevant statements.
wikipedia_75731737_jas_hammonds,jas_hammonds_award,True,True,AA,True,False,Correctness,1.0,0.7,True,"The actual output perfectly matches the expected output in both factual accuracy and completeness, with no discrepancies or missing information."
wikipedia_75731737_jas_hammonds,jas_hammonds_award,True,True,AA,True,False,Faithfulness,0.0,0.7,False,"The score is 0.00 because the actual output incorrectly states that Jas Hammonds won the Coretta Scott King Award for their debut book, while the retrieval context clarifies that Hammonds actually won the 2023 Coretta Scott King-John Steptoe Award for New Talent, indicating a significant discrepancy."
wikipedia_75731737_jas_hammonds,jas_hammonds_favorite_color,False,False,NN,True,False,ContextualRelevancy,0.0,0.7,False,"The score is 0.00 because there are no relevant statements in the retrieval context that address Jas Hammonds' favorite color, as all provided statements focus on their career, themes in writing, and achievements without any mention of personal preferences."
wikipedia_75731737_jas_hammonds,jas_hammonds_favorite_color,False,False,NN,True,False,AnswerRelevancy,0.0,0.7,False,"The score is 0.00 because the output contains irrelevant information about Jas Hammonds' favorite color not being provided, which does not address the question asked."
